2025-08-31T00:01:25 | Node relationship removed | dxy->china_exports | type=INFLUENCES
2025-08-31T01:47:27 | Article replaced | fed_policy | old=DJWTWIAMJ new=YM7TFFKXW
2025-08-31T01:47:43 | Node relationship created | wti->us_core_pce | type=INFLUENCES
2025-08-31T01:47:43 | Replacement of article skipped | wti | tf=medium cnt=1 < 5
2025-08-31T01:47:43 | Added article | NIT6JFIQF | to existing topic wti
2025-08-31T01:49:38 | Saved analysis | ust10y | field "drivers" len=1561
2025-08-31T01:49:50 | Triggered rewrite | fed_policy | new_article=YM7TFFKXW
2025-08-31T01:52:17 | Node relationship removed | brent->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T01:52:17 | Node relationship created | brent->ust2y | type=INFLUENCES
2025-08-31T01:52:17 | Replacement of article skipped | brent | tf=medium cnt=1 < 5
2025-08-31T01:52:17 | Added article | NIT6JFIQF | to existing topic brent
2025-08-31T01:54:34 | Node relationship removed | wti->ust30y | type=INFLUENCES
2025-08-31T01:54:34 | Node relationship created | wti->euro_inflation | type=INFLUENCES
2025-08-31T01:54:34 | Replacement of article skipped | wti | tf=current cnt=1 < 5
2025-08-31T01:54:34 | Added article | S1OY7ISLY | to existing topic wti
2025-08-31T01:57:30 | Saved analysis | ust10y | field "movers_scenarios" len=756
2025-08-31T02:00:42 | Node relationship removed | brent->fed_policy | type=INFLUENCES
2025-08-31T02:00:42 | Node relationship created | brent->us_core_pce | type=INFLUENCES
2025-08-31T02:00:42 | Replacement of article skipped | brent | tf=current cnt=1 < 5
2025-08-31T02:00:42 | Added article | S1OY7ISLY | to existing topic brent
2025-08-31T02:04:09 | Saved analysis | ust10y | field "swing_trade_or_outlook" len=784
2025-08-31T02:05:07 | Saved analysis | fed_policy | field "medium_analysis" len=2529
2025-08-31T02:05:38 | Node relationship removed | us_inflation->ust2y | type=INFLUENCES
2025-08-31T02:05:38 | Node relationship created | us_inflation->usdcny | type=INFLUENCES
2025-08-31T02:06:33 | Node relationship removed | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-08-31T02:06:33 | Node relationship created | fed_policy->us_inflation | type=INFLUENCES
2025-08-31T02:06:43 | No replacement of article | us_inflation | new_article=S1OY7ISLY
2025-08-31T02:06:43 | Added article | S1OY7ISLY | to existing topic us_inflation
2025-08-31T02:07:11 | No replacement of article | fed_policy | new_article=9VGITUI7A
2025-08-31T02:07:12 | Added article | 9VGITUI7A | to existing topic fed_policy
2025-08-31T02:07:45 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for BS3876D03
2025-08-31T02:09:38 | Saved analysis | ust10y | field "executive_summary" len=974
2025-08-31T02:09:38 | Rewrite complete | ust10y | total_chars=11832
2025-08-31T02:09:38 | Added article | V2KV12MZQ | to existing topic ust10y
2025-08-31T02:09:45 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 1FOI34I6Z
2025-08-31T02:10:05 | Saved analysis | fed_policy | field "current_analysis" len=1117
2025-08-31T02:10:46 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5YY7MOXZK
2025-08-31T02:12:18 | No replacement of article | ust10y | new_article=9VGITUI7A
2025-08-31T02:12:18 | Added article | 9VGITUI7A | to existing topic ust10y
2025-08-31T02:12:40 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7YX5NQ7C1
2025-08-31T02:13:07 | Node relationship removed | dxy->usdcny | type=INFLUENCES
2025-08-31T02:13:08 | Node relationship created | dxy->gilt10y | type=INFLUENCES
2025-08-31T02:13:14 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for W7K0HLJA8
2025-08-31T02:13:59 | No replacement of article | dxy | new_article=V2KV12MZQ
2025-08-31T02:13:59 | Added article | V2KV12MZQ | to existing topic dxy
2025-08-31T02:14:08 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for MH7HSROTH
2025-08-31T02:14:24 | Saved analysis | fed_policy | field "drivers" len=716
2025-08-31T02:14:53 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for VYZDR44HA
2025-08-31T02:15:15 | No replacement of article | dxy | new_article=9VGITUI7A
2025-08-31T02:15:15 | Added article | 9VGITUI7A | to existing topic dxy
2025-08-31T02:15:59 | Node relationship created | eurusd->us_core_pce | type=CORRELATES_WITH
2025-08-31T02:15:59 | Replacement of article skipped | eurusd | tf=current cnt=1 < 5
2025-08-31T02:15:59 | Added article | V2KV12MZQ | to existing topic eurusd
2025-08-31T02:16:07 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RAYF4212E
2025-08-31T02:18:19 | Error | - | Relationship create error | ?->? | type=null Error: 'source'
2025-08-31T02:19:13 | Saved analysis | fed_policy | field "movers_scenarios" len=637
2025-08-31T02:21:30 | Topic rejected | name=South Harz Potash Insiders Placed Bullish Bets Worth AU$817.3k | category=None | failure=proposal_null
2025-08-31T02:21:30 | Failed to create new topic for article | XZE0194FG | to new topic None
2025-08-31T02:21:32 | Error | - | Backfill link_orphan_articles: add_article returned status=failed for XZE0194FG
2025-08-31T02:23:43 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 4PRU63TJB
2025-08-31T02:24:51 | Saved analysis | fed_policy | field "swing_trade_or_outlook" len=1643
2025-08-31T02:25:15 | Node relationship created | gbpusd->us_inflation | type=CORRELATES_WITH
2025-08-31T02:25:15 | Replacement of article skipped | gbpusd | tf=current cnt=1 < 5
2025-08-31T02:25:15 | Added article | VLCTS9QAH | to existing topic gbpusd
2025-08-31T02:25:19 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for F3NQHE5LD
2025-08-31T02:28:03 | Replacement of article skipped | gilt10y | tf=current cnt=2 < 5
2025-08-31T02:28:03 | Added article | VLCTS9QAH | to existing topic gilt10y
2025-08-31T02:28:35 | Saved analysis | fed_policy | field "executive_summary" len=829
2025-08-31T02:28:35 | Rewrite complete | fed_policy | total_chars=7471
2025-08-31T02:28:35 | Added article | YM7TFFKXW | to existing topic fed_policy
2025-08-31T02:29:50 | Enrichment check | wheat | section=fundamental
2025-08-31T02:30:08 | Node relationship removed | dxy->ust30y | type=INFLUENCES
2025-08-31T02:30:10 | Node relationship created | dxy->ust30y | type=INFLUENCES
2025-08-31T02:30:24 | No replacement of article | dxy | new_article=VLCTS9QAH
2025-08-31T02:30:24 | Added article | VLCTS9QAH | to existing topic dxy
2025-08-31T02:30:24 | Enrichment check | wheat | section=fundamental
2025-08-31T02:30:31 | Topic rejected | name=Eagers Automotive Limited | category=company | failure=relevance_gate_reject
2025-08-31T02:30:31 | Failed to create new topic for article | IY7V4C50X | to new topic None
2025-08-31T02:30:33 | Error | - | Backfill link_orphan_articles: add_article returned status=failed for IY7V4C50X
2025-08-31T02:30:42 | Enrichment check | wheat | section=medium
2025-08-31T02:30:57 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 9Q7DQ170A
2025-08-31T02:31:10 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RM401QPOM
2025-08-31T02:31:27 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for IM265UCQY
2025-08-31T02:32:26 | Enrichment check | wheat | section=medium
2025-08-31T02:32:36 | Enrichment check | wheat | section=current
2025-08-31T02:33:20 | Node relationship created | jgb10y->ust2y | type=INFLUENCES
2025-08-31T02:33:20 | Replacement of article skipped | jgb10y | tf=medium cnt=1 < 5
2025-08-31T02:33:21 | Added article | V5P0IA251 | to existing topic jgb10y
2025-08-31T02:33:53 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 3CRMTKW8X
2025-08-31T02:34:21 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5Z0H3Q3TD
2025-08-31T02:34:24 | Enrichment check | wheat | section=current
2025-08-31T02:34:46 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for TAJ7B50DF
2025-08-31T02:35:01 | Pipeline complete | pipeline | run complete
2025-08-31T02:35:02 | Retrieved articles | S&P 500 | Retrieved 10 from API
2025-08-31T02:35:07 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 8ORA7QA8E
2025-08-31T02:35:23 | Pipeline complete | pipeline | run complete
2025-08-31T02:35:24 | Retrieved articles | Euro Area Inflation | Retrieved 10 from API
2025-08-31T02:36:46 | Node relationship created | wheat->ust10y | type=INFLUENCES
2025-08-31T02:36:47 | Replacement of article skipped | wheat | tf=medium cnt=1 < 5
2025-08-31T02:36:47 | Added article | YQOMV2HAJ | to existing topic wheat
2025-08-31T02:39:36 | Node relationship removed | us_inflation->usdcny | type=INFLUENCES
2025-08-31T02:39:38 | Node relationship created | us_inflation->ust2y | type=INFLUENCES
2025-08-31T02:40:11 | No replacement of article | us_inflation | new_article=RB8DL3WLL
2025-08-31T02:40:11 | Added article | RB8DL3WLL | to existing topic us_inflation
2025-08-31T02:40:44 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for B9XELD9XC
2025-08-31T02:41:18 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for F0PXPUFBG
2025-08-31T02:41:29 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 83TII8YMF
2025-08-31T02:43:02 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RAV2UWRTT
2025-08-31T02:43:24 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 1GVYF2V8O
2025-08-31T02:43:55 | Node relationship removed | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T02:43:55 | Node relationship created | us_unemployment_claims->us_core_pce | type=INFLUENCES
2025-08-31T02:43:55 | Replacement of article skipped | us_unemployment_claims | tf=fundamental cnt=1 < 5
2025-08-31T02:43:55 | Added article | 498HWLUID | to existing topic us_unemployment_claims
2025-08-31T02:44:39 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 4LDHF4T77
2025-08-31T02:45:14 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for WNIGHHTSJ
2025-08-31T02:45:24 | Node relationship removed | ust10y->usdcny | type=INFLUENCES
2025-08-31T02:45:25 | Node relationship created | ust10y->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T02:45:35 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for Y4QWID79M
2025-08-31T02:45:39 | No replacement of article | ust10y | new_article=94UR17F8K
2025-08-31T02:45:39 | Added article | 94UR17F8K | to existing topic ust10y
2025-08-31T02:45:39 | Enrichment check | spx | section=fundamental
2025-08-31T02:45:39 | Enrichment check | spx | section=medium
2025-08-31T02:45:39 | Enrichment check | spx | section=current
2025-08-31T02:45:40 | Pipeline complete | pipeline | run complete
2025-08-31T02:45:40 | Retrieved articles | EURUSD | Retrieved 0 from API
2025-08-31T02:45:40 | Enrichment check | eurusd | section=fundamental
2025-08-31T02:45:40 | Enrichment check | eurusd | section=medium
2025-08-31T02:45:41 | Enrichment check | eurusd | section=current
2025-08-31T02:45:53 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for GEDYPA35Y
2025-08-31T02:46:03 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7UPGPTVMX
2025-08-31T02:46:55 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for C2XYVSI19
2025-08-31T02:47:24 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for EZW6HAEGF
2025-08-31T02:47:45 | Node relationship removed | fed_policy->us_inflation | type=INFLUENCES
2025-08-31T02:47:46 | Node relationship created | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-08-31T02:47:58 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7EBQ4OS9Q
2025-08-31T02:48:38 | Article replaced | fed_policy | old=YM7TFFKXW new=JVVA5VP8C
2025-08-31T02:48:48 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for QUR2WFGWL
2025-08-31T02:49:11 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 0KVSV0XJY
2025-08-31T02:49:20 | Triggered rewrite | fed_policy | new_article=JVVA5VP8C
2025-08-31T02:49:30 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for Z5IA1CYUF
2025-08-31T02:50:54 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 1ZRZJJ622
2025-08-31T02:52:54 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for TGYFX66U6
2025-08-31T02:53:04 | Node relationship created | eurusd->bund10y | type=CORRELATES_WITH
2025-08-31T02:53:04 | Replacement of article skipped | eurusd | tf=current cnt=1 < 5
2025-08-31T02:53:05 | Added article | YLMOTQA9J | to intended topic eurusd
2025-08-31T02:54:03 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7BYPYAOAV
2025-08-31T02:55:04 | Saved analysis | fed_policy | field "fundamental_analysis" len=837
2025-08-31T02:55:34 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 4VN4UTWX1
2025-08-31T02:55:44 | Node relationship created | euro_inflation->gold | type=CORRELATES_WITH
